provider_name;provider_product_id;product;additional_cover;combine_of_additionals;own_risk;breed;breed_connection;weight;gender;0;1;2;3;4;5;6;7;8;9;10;11;12;13
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Korthals griffon;ja;;reu;23.56;23.56;21.83;22.22;23.41;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Korthals griffon;ja;;teef;22.35;22.35;20.73;21.09;22.22;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Korthals griffon;ja;;reu;21.10;21.10;19.61;19.95;20.98;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Korthals griffon;ja;;teef;20.06;20.06;18.67;18.98;19.95;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige schotse herder;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige schotse herder;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige schotse herder;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige schotse herder;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige schotse herder;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige schotse herder;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Komondor;ja;;reu;27.42;27.42;25.29;25.77;27.24;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Komondor;ja;;teef;25.93;25.93;23.96;24.41;25.76;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Komondor;ja;;reu;24.24;24.24;22.42;22.83;24.08;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Komondor;ja;;teef;22.97;22.97;21.28;21.67;22.83;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Komondor;ja;;reu;21.68;21.68;20.13;20.49;21.55;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Komondor;ja;;teef;20.59;20.59;19.15;19.48;20.47;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kooikerhondje;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kooikerhondje;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kooikerhondje;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kooikerhondje;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kooikerhondje;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kooikerhondje;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Koningspoedel;ja;;reu;24.27;24.27;22.46;22.87;24.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Koningspoedel;ja;;teef;23.00;23.00;21.32;21.70;22.87;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Koningspoedel;ja;;reu;21.56;21.56;20.01;20.36;21.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Koningspoedel;ja;;teef;20.49;20.49;19.05;19.37;20.36;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Koningspoedel;ja;;reu;19.38;19.38;18.07;18.37;19.28;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Koningspoedel;ja;;teef;18.46;18.46;17.23;17.51;18.36;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortbenige jack russel terrier;ja;;reu;12.79;12.79;12.12;12.27;12.73;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortbenige jack russel terrier;ja;;teef;12.32;12.32;11.71;11.85;12.27;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortbenige jack russel terrier;ja;;reu;11.80;11.80;11.23;11.36;11.75;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortbenige jack russel terrier;ja;;teef;11.40;11.40;10.88;11.00;11.36;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortbenige jack russel terrier;ja;;reu;11.00;11.00;10.51;10.62;10.96;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortbenige jack russel terrier;ja;;teef;10.66;10.66;10.21;10.31;10.62;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige sint-bernard;ja;;reu;52.91;52.91;48.23;49.28;52.53;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige sint-bernard;ja;;teef;49.63;49.63;45.29;46.27;49.27;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige sint-bernard;ja;;reu;45.90;45.90;41.93;42.82;45.57;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige sint-bernard;ja;;teef;43.11;43.11;39.42;40.26;42.81;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige sint-bernard;ja;;reu;40.29;40.29;36.88;37.64;40.00;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige sint-bernard;ja;;teef;37.91;37.91;34.73;35.44;37.64;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige teckel;ja;;reu;16.41;16.41;15.38;15.61;16.32;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kortharige teckel;ja;;teef;15.68;15.68;14.74;14.96;15.61;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige teckel;ja;;reu;14.87;14.87;14.00;14.19;14.80;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kortharige teckel;ja;;teef;14.27;14.27;13.46;13.64;14.19;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige teckel;ja;;reu;13.64;13.64;12.90;13.07;13.58;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kortharige teckel;ja;;teef;13.12;13.12;12.43;12.58;13.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kraski Ovcar;ja;;reu;45.51;45.51;41.58;42.46;45.18;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kraski Ovcar;ja;;teef;42.76;42.76;39.10;39.93;42.46;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kraski Ovcar;ja;;reu;39.62;39.62;36.26;37.03;39.34;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kraski Ovcar;ja;;teef;37.27;37.27;34.16;34.86;37.01;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kraski Ovcar;ja;;reu;34.90;34.90;32.02;32.67;34.65;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kraski Ovcar;ja;;teef;32.88;32.88;30.21;30.82;32.66;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kromfohrlander;ja;;reu;24.27;24.27;22.46;22.87;24.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kromfohrlander;ja;;teef;23.00;23.00;21.32;21.70;22.87;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kromfohrlander;ja;;reu;21.56;21.56;20.01;20.36;21.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kromfohrlander;ja;;teef;20.49;20.49;19.05;19.37;20.36;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kromfohrlander;ja;;reu;19.38;19.38;18.07;18.37;19.28;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kromfohrlander;ja;;teef;18.46;18.46;17.23;17.51;18.36;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kuvasz;ja;;reu;27.42;27.42;25.29;25.77;27.24;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Kuvasz;ja;;teef;25.93;25.93;23.96;24.41;25.64;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kuvasz;ja;;reu;24.24;24.24;22.42;22.83;24.08;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Kuvasz;ja;;teef;22.97;22.97;21.28;21.67;22.83;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kuvasz;ja;;reu;21.68;21.68;20.13;20.49;21.55;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Kuvasz;ja;;teef;20.59;20.59;19.15;19.48;20.47;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - standaard;ja;;reu;25.85;25.85;23.87;24.32;25.68;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - standaard;ja;;teef;24.47;24.47;22.64;23.05;24.32;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - standaard;ja;;reu;22.89;22.89;21.22;21.60;22.76;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - standaard;ja;;teef;21.72;21.72;20.17;20.52;21.60;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - standaard;ja;;reu;20.53;20.53;19.09;19.42;20.41;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - standaard;ja;;teef;19.53;19.53;18.20;18.49;19.42;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Laekense herder;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Laekense herder;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Laekense herder;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Laekense herder;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Laekense herder;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Laekense herder;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lakeland terrier;ja;;reu;17.19;17.19;16.09;16.34;17.10;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lakeland terrier;ja;;teef;16.42;16.42;15.39;15.62;16.34;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lakeland terrier;ja;;reu;15.54;15.54;14.60;14.81;15.46;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lakeland terrier;ja;;teef;14.88;14.88;14.01;14.21;14.81;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lakeland terrier;ja;;reu;14.22;14.22;13.41;13.59;14.14;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lakeland terrier;ja;;teef;13.65;13.65;12.91;13.07;13.59;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - Medium;ja;;reu;21.91;21.91;20.34;20.69;21.78;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - Medium;ja;;teef;20.81;20.81;19.35;19.67;20.69;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - Medium;ja;;reu;19.55;19.55;18.21;18.51;19.44;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - Medium;ja;;teef;18.61;18.61;17.38;17.65;18.51;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - Medium;ja;;reu;17.67;17.67;16.52;16.77;17.57;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - Medium;ja;;teef;16.86;16.86;15.79;16.03;16.77;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - Miniatuur;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labradoodle - Miniatuur;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - Miniatuur;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labradoodle - Miniatuur;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - Miniatuur;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labradoodle - Miniatuur;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Landseer;ja;;reu;58.10;58.10;52.91;54.07;57.67;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Landseer;ja;;teef;54.46;54.46;49.63;50.72;54.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Landseer;ja;;reu;50.31;50.31;45.90;46.89;49.95;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Landseer;ja;;teef;47.23;47.23;43.11;44.04;46.89;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Landseer;ja;;reu;44.08;44.08;40.29;41.14;43.77;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Landseer;ja;;teef;41.43;41.43;37.91;38.70;41.14;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Laplandse Herdershond;ja;;reu;20.34;20.34;18.92;19.24;20.22;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Laplandse Herdershond;ja;;teef;19.35;19.35;18.03;18.33;19.24;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Laplandse Herdershond;ja;;reu;18.21;18.21;17.01;17.28;18.11;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Laplandse Herdershond;ja;;teef;17.38;17.38;16.25;16.50;17.28;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Laplandse Herdershond;ja;;reu;16.52;16.52;15.48;15.72;16.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Laplandse Herdershond;ja;;teef;15.79;15.79;14.83;15.04;15.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labrador retriever;ja;;reu;21.91;21.91;20.34;20.69;21.78;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Labrador retriever;ja;;teef;20.81;20.81;19.35;19.67;20.69;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labrador retriever;ja;;reu;19.55;19.55;18.21;18.51;19.44;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Labrador retriever;ja;;teef;18.61;18.61;17.38;17.65;18.51;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labrador retriever;ja;;reu;17.67;17.67;16.52;16.77;17.57;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Labrador retriever;ja;;teef;16.86;16.86;15.79;16.03;16.77;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lagotto Romagnolo;ja;;reu;21.91;21.91;20.34;20.69;21.78;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lagotto Romagnolo;ja;;teef;20.81;20.81;19.35;19.67;20.69;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lagotto Romagnolo;ja;;reu;19.55;19.55;18.21;18.51;19.44;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lagotto Romagnolo;ja;;teef;18.61;18.61;17.38;17.65;18.51;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lagotto Romagnolo;ja;;reu;17.67;17.67;16.52;16.77;17.57;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lagotto Romagnolo;ja;;teef;16.86;16.86;15.79;16.03;16.77;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige schotse herder;ja;;reu;17.98;17.98;16.79;17.06;17.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige schotse herder;ja;;teef;17.15;17.15;16.06;16.30;17.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige schotse herder;ja;;reu;16.20;16.20;15.20;15.43;16.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige schotse herder;ja;;teef;15.50;15.50;14.57;14.79;15.43;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige schotse herder;ja;;reu;14.79;14.79;13.93;14.12;14.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige schotse herder;ja;;teef;14.19;14.19;13.38;13.56;14.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige teckel;ja;;reu;16.41;16.41;15.38;15.61;16.32;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige teckel;ja;;teef;15.68;15.68;14.74;14.96;15.61;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige teckel;ja;;reu;14.87;14.87;14.00;14.19;14.80;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige teckel;ja;;teef;14.27;14.27;13.46;13.64;14.19;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige teckel;ja;;reu;13.64;13.64;12.90;13.07;13.58;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige teckel;ja;;teef;13.12;13.12;12.43;12.58;13.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Leeuwhondje;ja;;reu;14.83;14.83;13.96;14.16;14.76;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Leeuwhondje;ja;;teef;14.23;14.23;13.42;13.60;14.16;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Leeuwhondje;ja;;reu;13.53;13.53;12.80;12.96;13.47;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Leeuwhondje;ja;;teef;13.02;13.02;12.33;12.49;12.96;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Leeuwhondje;ja;;reu;12.50;12.50;11.86;12.00;12.44;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Leeuwhondje;ja;;teef;12.05;12.05;11.46;11.59;12.00;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Leonberger;ja;;reu;58.10;58.10;52.91;54.07;57.67;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Leonberger;ja;;teef;54.46;54.46;49.63;50.72;54.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Leonberger;ja;;reu;50.31;50.31;45.90;46.89;49.95;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Leonberger;ja;;teef;47.23;47.23;43.11;44.04;46.89;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Leonberger;ja;;reu;44.08;44.08;40.29;41.14;43.77;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Leonberger;ja;;teef;41.43;41.43;37.91;38.70;41.14;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lhasa apso;ja;;reu;17.19;17.19;16.09;16.34;17.10;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Lhasa apso;ja;;teef;16.42;16.42;15.39;15.62;16.34;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lhasa apso;ja;;reu;15.54;15.54;14.60;14.81;15.46;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Lhasa apso;ja;;teef;14.88;14.88;14.01;14.21;14.81;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lhasa apso;ja;;reu;14.22;14.22;13.41;13.59;14.14;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Lhasa apso;ja;;teef;13.65;13.65;12.91;13.07;13.59;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige hollandse herder;ja;;reu;15.03;15.03;14.14;14.34;14.96;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Langharige hollandse herder;ja;;teef;14.41;14.41;13.59;13.77;14.34;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige hollandse herder;ja;;reu;13.70;13.70;12.95;13.12;13.64;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Langharige hollandse herder;ja;;teef;13.18;13.18;12.48;12.63;13.12;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige hollandse herder;ja;;reu;12.63;12.63;11.99;12.14;12.58;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Langharige hollandse herder;ja;;teef;12.18;12.18;11.58;11.72;12.14;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Luzerner Laufhund;ja;;reu;21.04;21.04;19.55;19.89;20.92;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Luzerner Laufhund;ja;;teef;20.00;20.00;18.62;18.94;19.89;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Luzerner Laufhund;ja;;reu;18.82;18.82;17.55;17.84;18.71;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Luzerner Laufhund;ja;;teef;17.93;17.93;16.76;17.01;17.84;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Luzerner Laufhund;ja;;reu;17.04;17.04;15.95;16.19;16.94;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Luzerner Laufhund;ja;;teef;16.27;16.27;15.26;15.49;16.19;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Norsk Lundehund;ja;;reu;15.62;15.62;14.68;14.88;15.54;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Norsk Lundehund;ja;;teef;14.96;14.96;14.07;14.28;14.88;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Norsk Lundehund;ja;;reu;14.21;14.21;13.39;13.58;14.13;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Norsk Lundehund;ja;;teef;13.64;13.64;12.89;13.06;13.58;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Norsk Lundehund;ja;;reu;13.07;13.07;12.38;12.54;13.01;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Norsk Lundehund;ja;;teef;12.58;12.58;11.94;12.09;12.54;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Mastin espanol;ja;;reu;58.10;58.10;52.91;54.07;57.67;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;100;Mastin espanol;ja;;teef;54.46;54.46;49.63;50.72;54.06;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Mastin espanol;ja;;reu;50.31;50.31;45.90;46.89;49.95;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;150;Mastin espanol;ja;;teef;47.23;47.23;43.11;44.04;46.89;;;;;;;;;
Proteq;Proteq - Kruising;Proteq Dier en Zorg Bewust;;;200;Mastin espanol;ja;;reu;44.08;44.08;40.29;41.14;43.77;;;;;;;;;
